username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019/06/25 15:30;65;91;"This new autonomous vehicle could change the transportation industry for the better v/ @IntEngineering @SpirosMargaris @dinisguarda @Katharina_Lamsa @TopCyberNews @DrJDrooghaag @Fabriziobustama @mvollmer1 @YuHelenYu @alvinfoo @kashthefuturist @antgrassopic.twitter.com/829MJQabWv";;@IntEngineering @SpirosMargaris @dinisguarda @Katharina_Lamsa @TopCyberNews @DrJDrooghaag @Fabriziobustama @mvollmer1 @YuHelenYu @alvinfoo @kashthefuturist @antgrassopic;;"1143526972531892225";https://twitter.com/AghiathChbib/status/1143526972531892225
;2019/06/24 22:46;4;25;". @juliant09 and my article, ‘Maps and the Autonomous Vehicle as a Communication Platform’, is out in IJoC. Excited to be part of this special section - thanks to @tvonpape @ggoggin & @laura4lano for putting it together. https://ijoc.org/index.php/ijoc/article/view/8450/2689 …";;@juliant09 @tvonpape @ggoggin @laura4lano;;"1143274217405681666";https://twitter.com/endotician/status/1143274217405681666
;2019/06/24 20:23;3;17;"It is not likely that fully autonomous vehicle technology will become mature for decades. Policymakers need to understand that reality and stop hedging bets on unproven tech. @RideUTA @UtahDOT 3/4";;@RideUTA @UtahDOT;;"1143238122735636480";https://twitter.com/MRC_SLC/status/1143238122735636480
;2019/06/24 16:47;13;68;"I’m pleased to announce the launch of a new #AutonomousVehicle ride-hailing program between the @CityofChandler and @Waymo. Learn more at http://bit.ly/2KAGzO9  #MorningMinuteWithTheMayorpic.twitter.com/NDXyCWuFJu";;@CityofChandler @Waymo;#AutonomousVehicle #MorningMinuteWithTheMayorpic;"1143183863704768512";https://twitter.com/chandlerazmayor/status/1143183863704768512
;2019/06/24 10:50;7;19;"Project Darwin is an important piece of the connected & autonomous vehicle puzzle. The research taking place at Harwell over the next 4 years will be vital in the creation of new transport ecosystems for the UK and companies that will offer these services http://o2.uk/pO0NMM ";;;;"1143093929488896000";https://twitter.com/DerekMcManus/status/1143093929488896000
;2019/06/24 09:14;6;16;"@NoelSharkey hits the nail on the head re commercialisation of AI/ethics, this is most evident in new brand of autonomous vehicle ethics, where @MIT's Moral machine experiment brought global attention to cases of choosing who to kill& distracts all from genuine AV ethics re #Datahttps://twitter.com/NoelSharkey/status/1142368350682734592 …";;@NoelSharkey @MIT;#Datahttps;"1143069919627665413";https://twitter.com/EmergTechEthics/status/1143069919627665413
;2019/06/22 22:58;6;16;"Autonomous vehicle tech company Velodyne Lidar has hired bankers for an IPO in a high-stakes moment for the emerging industry http://www.businessinsider.com/velodyne-lidar-has-hired-bankers-for-an-ipo-2019-6 …";;;;"1142552584215027712";https://twitter.com/businessinsider/status/1142552584215027712
;2019/06/19 23:45;16;20;"NVIDIA DGX SuperPOD, the world's 22nd fastest supercomputer, was just announced at #ISC19. Learn more about how the system is being used to push the boundaries of innovation for autonomous vehicle development from @tiriasresearch: https://nvda.ws/2IVwvMj  pic.twitter.com/j0Y49Usep8";;@tiriasresearch;#ISC19;"1141477048826978310";https://twitter.com/NVIDIADC/status/1141477048826978310
;2019/06/19 10:30;8;36;"Orlando poised to become capital of autonomous vehicle research http://on.forbes.com/6012EqHpE  #paid @ORLPartnershippic.twitter.com/DBZQkoEl58";;@ORLPartnershippic;#paid;"1141276940365705216";https://twitter.com/Forbes/status/1141276940365705216
;2019/06/18 23:28;1;26;"Fun ride with Phantom Auto today! Very excited to have a partnership with an incredible tech company. Phantom is a software co with a long-range teleoperation platform that enables a remote human to drive an autonomous vehicle. pic.twitter.com/K5UGzceZnt";;;;"1141110430678388736";https://twitter.com/CherylKeeler8/status/1141110430678388736
;2019/06/18 23:13;3;43;"Ark's $TSLA model is just tip of the iceberg. Their incompetence or dishonesty is staggering. I just checked email, after posting above tweets, and this was in my inbox. Uber is also in talks to acquire Mighty AI, an autonomous vehicle related startup. https://seekingalpha.com/news/3472241-uber-acquire-mighty-ai-report?dr=1#email_link …";;;#email_link;"1141106724331577344";https://twitter.com/tedstein/status/1141106724331577344
;2019/06/17 08:33;123;710;"Today at #ISC19 we unveiled NVIDIA DGX SuperPOD, the world's 22nd fastest supercomputer, used to tackle the data-intensive process of autonomous vehicle development and other highly complex #AI challenges. https://nvda.ws/2WGw4Kw  pic.twitter.com/reVmklZGbd";;;#ISC19 #AI;"1140522721480249349";https://twitter.com/nvidia/status/1140522721480249349
;2019/06/16 16:21;148;239;"This #drone can dive in the water and float like a boat. @swellpro_drone #ai #iot #autonomous #drones #autonomousvehicle #maritime #aerospace #robotics #4IR @SpirosMargaris @MikeQuindazzi @Ronald_vanLoon @HaroldSinnott @jblefevre60 @diioannid @TheIotWarehouse @ArkangelScrappic.twitter.com/JIkI3alBg8";;@swellpro_drone @SpirosMargaris @MikeQuindazzi @Ronald_vanLoon @HaroldSinnott @jblefevre60 @diioannid @TheIotWarehouse @ArkangelScrappic;#drone #ai #iot #autonomous #drones #autonomousvehicle #maritime #aerospace #robotics #4IR;"1140278284661530625";https://twitter.com/Paula_Piccard/status/1140278284661530625
;2019/06/15 17:34;10;30;"This @mims piece on the future of autonomous vehicle technology is the best article I've read on the topic. Realistic and hype-free. https://www.wsj.com/articles/self-driving-cars-have-a-problem-safer-human-driven-ones-11560571203 …";;@mims;;"1139934110758010881";https://twitter.com/mknz/status/1139934110758010881
;2019/06/14 23:01;122;154;"The #Future of #Transportation is a #connected world | #ArtificialIntelligence #AI #InternetofThings #IoT #AutonomousVehicle #ConnectedCars #SmartWorld #SmartVehicle #SmartCities #BigData #Robotics #Video #RT pic.twitter.com/ErMmszZVvZ pic.twitter.com/mmead1ScE4pic.twitter.com/aB6pXkPraV";;;#Future #Transportation #connected #ArtificialIntelligence #AI #InternetofThings #IoT #AutonomousVehicle #ConnectedCars #SmartWorld #SmartVehicle #SmartCities #BigData #Robotics #Video #RT;"1139653992651223040";https://twitter.com/Ronald_vanLoon/status/1139653992651223040
;2019/06/14 16:52;33;63;"Volvo Trucks’ autonomous vehicle is hauling goods in Sweden https://engt.co/2IhAJyP pic.twitter.com/wvTxmbYRUV";;;;"1139561265918095365";https://twitter.com/engadget/status/1139561265918095365
;2019/06/14 16:04;23;61;"Volkswagen + Ford Aurora + Fiat Chrysler Automobiles Aurora + Hyundai Toyota + Uber Uber + Volvo Honda + General Motors The autonomous vehicle industry is looking a lot like a middle-school dance. https://wired.trib.al/GthwYzz ";;;;"1139549063840436224";https://twitter.com/WIRED/status/1139549063840436224
;2019/06/14 15:10;38;62;"Customize the future autonomous vehicle feature via @IntEngineering #tech #digital @KenLittle @WSWMUC @sebasincha @TerenceLeungSF @omeroymak @TaiwanTechArena @TarakRindani @JGrobicki @YuHelenYu @reach2ratan @KenLittle @fklivestolearn @kashthefuturistpic.twitter.com/nOMnHLW5Am";;@IntEngineering @KenLittle @WSWMUC @sebasincha @TerenceLeungSF @omeroymak @TaiwanTechArena @TarakRindani @JGrobicki @YuHelenYu @reach2ratan @KenLittle @fklivestolearn @kashthefuturistpic;#tech #digital;"1139535682622255106";https://twitter.com/kuriharan/status/1139535682622255106
;2019/06/14 10:00;152;424;"This fully autonomous vehicle could be taking you to work and taking you home every day via @ScaniaGrouppic.twitter.com/sGlz3VHewt";;@ScaniaGrouppic;;"1139457509813440512";https://twitter.com/IntEngineering/status/1139457509813440512
;2019/06/14 07:45;124;120;"The integration of #drones with an autonomous vehicle collaboratively executed by @Uber and @VolvoCars will enable @UberEats bring a paradigm shift in agile food delivery system to cut down the hassle for the last mile delivery. @Omkar_Raiihttps://techxplore.com/news/2019-06-uber-drone-food-delivery-autonomous.html …";;@Uber @VolvoCars @UberEats @Omkar_Raiihttps;#drones;"1139423594390233089";https://twitter.com/stpiindia/status/1139423594390233089
;2019/06/13 16:09;52;252;"During today’s bill signing at @suntraxfl, we also celebrated the completion of America’s newest autonomous vehicle test track. SunTrax will be the only high-speed autonomous vehicle testing facility in the southeastern United States. pic.twitter.com/7j2UVFTnXZ";;@suntraxfl;;"1139188037433331712";https://twitter.com/GovRonDeSantis/status/1139188037433331712
;2019/06/13 16:09;88;340;"CS/HB 311 paves the way for Florida to continue as a national leader in transportation innovation and technological advancement. Thank you to Sen. @JeffreyBrandes and Rep. @JasonFischerFL for working to make Florida the most autonomous vehicle-friendly state in the country. pic.twitter.com/kqSTgp95cr";;@JeffreyBrandes @JasonFischerFL;;"1139188034673500160";https://twitter.com/GovRonDeSantis/status/1139188034673500160
;2019/06/13 14:33;21;66;"Today Governor Ron DeSantis signed HB 311 into law, making Florida the leader in autonomous vehicle technology in the nation, and reaffirming Florida’s commitment to transportation innovation. #FlaPol";;;#FlaPol;"1139164010367111168";https://twitter.com/ChrisSpencerFL/status/1139164010367111168
;2019/06/13 14:07;93;410;"Prime Minister Benjamin Netanyahu met today with @Ford Motor Company Executive Chairman William Clay Ford, Jr. "Israel has finally got an automotive industry. We have now an autonomous vehicle industry and everything else that you see. And that’s just changing transportation." pic.twitter.com/wps8pETM3W";;@Ford;;"1139157241679007755";https://twitter.com/IsraeliPM/status/1139157241679007755
;2019/06/12 23:54;48;136;"Self-driving cars will impact many industries. Everything from parking spaces, real estate, and trucking will be influenced by autonomous vehicle technologies. If people can sleep in a self-driving car, what happens to the hotel business? #Automationpic.twitter.com/to1JiUpp4N";;;#Automationpic;"1138942565527560194";https://twitter.com/HumanVsMachine/status/1138942565527560194
;2019/06/10 23:03;18;48;"Here I am riding in an autonomous vehicle for the first time with @VSI_Labs and @here. We’re on the expressway!pic.twitter.com/WHPkADVoQ1";;@VSI_Labs @here;;"1138205169307533312";https://twitter.com/katmeldavis/status/1138205169307533312
;2019/06/10 12:03;143;172;"First #DriverLess and #AutonomousVehicle sweeper takes to the roads in #China >>> @gigadgets_ via @MikeQuindazzi >>> #AI #Autonomous #IoT #Robotics #IIoT #4IR >>> Videopic.twitter.com/2zYqbuAKRI";;@gigadgets_ @MikeQuindazzi;#DriverLess #AutonomousVehicle #China #AI #Autonomous #IoT #Robotics #IIoT #4IR;"1138038933189779456";https://twitter.com/MikeQuindazzi/status/1138038933189779456
;2019/06/10 11:40;108;132;"This cute, flying #robot could be your new bestie by @mashable | #ArtificialIntelligence #AI #Robotics #Drones #DeepLearning #DL #MachineLearning #ML #Digital #Innovation #Technology #Driverless #AutonomousVehicle #Automation #SelfDrive #RT Cc: @kuriharanpic.twitter.com/sfhTR5Fg3L";;@mashable @kuriharanpic;#robot #ArtificialIntelligence #AI #Robotics #Drones #DeepLearning #DL #MachineLearning #ML #Digital #Innovation #Technology #Driverless #AutonomousVehicle #Automation #SelfDrive #RT;"1138033062162391041";https://twitter.com/Ronald_vanLoon/status/1138033062162391041
;2019/06/07 20:21;31;17;"I'm still looking for a few guest speakers for Infinity Camp - June 24th - 28th. If you have friends in LA who are robotics or autonomous vehicle engineers please message me. We'd love to provide kids in South LA exposure to what's possible. pic.twitter.com/CkFycQQtWH";;;;"1137077072298332160";https://twitter.com/Q_i_a_n_a/status/1137077072298332160
;2019/06/07 17:01;48;324;"A depressing thought experiment: 1) take the total amount that has been spent on Autonomous Vehicle research and 2) spend it on new mass transit infrastructure at 3) the cost of constructing that infrastructure in Spain How many new miles does that get you?";;;;"1137026854483685376";https://twitter.com/mtsw/status/1137026854483685376
;2019/06/07 11:00;14;43;"Bosch is debuting several new technologies to improve autonomous vehicle safety and performance http://on.forbes.com/6016EoGQY pic.twitter.com/xaius7A9y5";;;;"1136935837608886272";https://twitter.com/Forbes/status/1136935837608886272
;2019/06/07 08:10;5;23;"She got stuck on coupling an autonomous vehicle. We don’t teach, we only facilitate the development of creative confidence in kids @STEM_Cafe.pic.twitter.com/qYcWCa78ND";;@STEM_Cafe;;"1136893275649040385";https://twitter.com/bosuntijani/status/1136893275649040385
;2019/06/06 19:33;37;52;"#Innovative public #transportation by @mashable | #SmartCity #AI #ArtificialIntelligence #IoT #InternetofThings #Automation #AutonomousVehicle #EmergingTech #SmartCars #Videos #RT Cc: @steubepic.twitter.com/3cHm6N0a98";;@mashable @steubepic;#Innovative #transportation #SmartCity #AI #ArtificialIntelligence #IoT #InternetofThings #Automation #AutonomousVehicle #EmergingTech #SmartCars #Videos #RT;"1136702545009623040";https://twitter.com/Ronald_vanLoon/status/1136702545009623040
;2019/06/06 19:26;14;33;"#proud to see our #research #article featured in @techreview amazing #team effort with @Exp_Mark @Terencecmtse and Josh Entsminger #algorithm #data #ethics #AutonomousVehicle #worldwide #DecisionMaking #compliancepic.twitter.com/ePaz4Im6zG";;@techreview @Exp_Mark @Terencecmtse;#proud #research #article #team #algorithm #data #ethics #AutonomousVehicle #worldwide #DecisionMaking #compliancepic;"1136700892869058560";https://twitter.com/Aurelie_JEAN/status/1136700892869058560
;2019/06/05 20:02;142;170;"This #autonomousvehicle doubles as an office, restaurant, and hotel >>> @MikeQuindazzi >>> #ai #facialrecognition #iot #robotics #automation #ridesharing #p2p #blockchain #fintechpic.twitter.com/GL5eOgzbJI";;@MikeQuindazzi;#autonomousvehicle #ai #facialrecognition #iot #robotics #automation #ridesharing #p2p #blockchain #fintechpic;"1136347514096033793";https://twitter.com/MikeQuindazzi/status/1136347514096033793
;2019/06/03 12:03;119;121;"#AutonomousVehicle effortlessly drives around #SiliconValley with no #Human intervention >>> @nvidia via @MikeQuindazzi >>> #AI #IoT #BigData #Robotics #DataScience #MachineLearning #DeepLearning #SelfDrivingCars >>> Videopic.twitter.com/c7AtUyopB9";;@nvidia @MikeQuindazzi;#AutonomousVehicle #SiliconValley #Human #AI #IoT #BigData #Robotics #DataScience #MachineLearning #DeepLearning #SelfDrivingCars;"1135502366843777024";https://twitter.com/MikeQuindazzi/status/1135502366843777024
;2019/06/02 20:05;18;24;"A new look at autonomous-vehicle infrastructure https://www.mckinsey.com/industries/capital-projects-and-infrastructure/our-insights/a-new-look-at-autonomous-vehicle-infrastructure … via @McKinsey #city #SelfDrivingCars #mobility #DriverlessCars #driverless #Autonomous #selfdriving #insurtech #v2x #v2i @SpirosMargaris @floriansemle @albertogaruccio @mvollmer1pic.twitter.com/EfxtO5dTSg";;@McKinsey @SpirosMargaris @floriansemle @albertogaruccio @mvollmer1pic;#city #SelfDrivingCars #mobility #DriverlessCars #driverless #Autonomous #selfdriving #insurtech #v2x #v2i;"1135261250089312257";https://twitter.com/JeroenBartelse/status/1135261250089312257
;2019/06/01 03:30;26;16;"A Systematic Literature Review about the impact of Artificial Intelligence on Autonomous Vehicle Safety [Paper] https://buff.ly/2Z3fUNY  v/ @arxiv #AutonomousVehicles #AI #MachineLearning Cc @KirkDBorne @DiegoKuonen @andi_staub @DeepLearn007 @schmarzo @SpirosMargaris @evankirstelpic.twitter.com/oBVin7gUoP";;@arxiv @KirkDBorne @DiegoKuonen @andi_staub @DeepLearn007 @schmarzo @SpirosMargaris @evankirstelpic;#AutonomousVehicles #AI #MachineLearning;"1134648283345969152";https://twitter.com/ipfconline1/status/1134648283345969152
;2019/05/31 18:43;9;37;"Have you ever wondered how #ChandlerAZ managed to become a bustling hub for autonomous vehicle technology? Let’s take a stroll down Chandler’s AV Lane ... http://chandleraz.gov/AVcapital  #NationalAutonomousVehicleDay #AVTech #BuildForTomorrow #LoveChandlerpic.twitter.com/vRsQBdl7aj";;;#ChandlerAZ #NationalAutonomousVehicleDay #AVTech #BuildForTomorrow #LoveChandlerpic;"1134515864860971008";https://twitter.com/cityofchandler/status/1134515864860971008
;2019/05/31 16:01;60;48;"#SelfDrivingCars traveled 2+ million miles across California in #AutonomousVehicle mode during 2018 >>> @CA_DMV via @MikeQuindazzi >>> #AI #IoT #Robotics #AR #FutureofWork #4IR >>> http://bit.ly/2BUT8xO pic.twitter.com/DSq9JpGDHT";;@CA_DMV @MikeQuindazzi;#SelfDrivingCars #AutonomousVehicle #AI #IoT #Robotics #AR #FutureofWork #4IR;"1134474885705736192";https://twitter.com/MikeQuindazzi/status/1134474885705736192
;2019/05/31 16:00;17;44;"Just one example of how #UniversalAutonomy operates in all environments. Team @Oxbotica taking it #OffRoad. #AutonomousVehicle #Softwarepic.twitter.com/0YoXsyvVwx";;@Oxbotica;#UniversalAutonomy #OffRoad #AutonomousVehicle #Softwarepic;"1134474617312071680";https://twitter.com/oxbotica/status/1134474617312071680
;2019/05/31 12:25;111;390;"Put a pin in this one. Remember when I told you all back in March to keep an eye on the Autonomous Vehicle space, that commercial AV and robotics were shaping up as a Theranos-style con job? https://twitter.com/simoncarless/status/1134229704024526848 …";;;;"1134420659088633856";https://twitter.com/jakebackpack/status/1134420659088633856
;2019/05/31 11:28;6;47;"Good morning. TGIF. Today is National Macaroon Day and National Autonomous Vehicle Day. Still not sure how these are going to pan out. Time to start thinking about the weekend. Grilling? Smoking? Traveling? Have a safe and fun-filled time. We are Blessed. pic.twitter.com/cbkAuWH8MF";;;;"1134406303349182464";https://twitter.com/wjwheeler54/status/1134406303349182464
;2019/05/31 05:00;80;359;"Today is Autonomous Vehicle Day! Did you know IEEE Xplore has thousands of documents related to #autonomousvehicles, including an eLearning course program? Browse the content in Xplore https://ieeexplore.ieee.org/search/searchresult.jsp?newsearch=true&queryText=autonomous%20vehicles … #autonomousvehicles #AV #autonomousvehiclesdaypic.twitter.com/Uhs7RsaMXg";;;#autonomousvehicles #autonomousvehicles #AV #autonomousvehiclesdaypic;"1134308521187598340";https://twitter.com/IEEEXplore/status/1134308521187598340
