username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019/03/28 23:43;12;13;"Learn how @Goodyear empowers workforce, accelerates automotive innovation with intelligent tools in Microsoft 365 with @Yammer: http://msft.social/PUS0sH  #EmployeeEngagement #DiversityandInclusionpic.twitter.com/0bfzSNs4Bn";;@Goodyear @Yammer;#EmployeeEngagement #DiversityandInclusionpic;"1111413414549553155";https://twitter.com/Office365/status/1111413414549553155
;2019/03/19 04:48;2;7;"Read this article in @ChargedEVs about the launch of our Automotive Intelligent Power Modules that enhance performance in on-board charging. http://bit.ly/2QmRttc pic.twitter.com/awCxiqVXt3";;@ChargedEVs;;"1107866289991753729";https://twitter.com/onsemi/status/1107866289991753729
;2019/02/27 11:27;5;15;"Walking the floor at #MWC19: Greg Cudahy, our Global Technology, Media & Entertainment and Telecoms Leader, discusses intelligent #connectivity and #mobility. Follow @EY_Automotive for more on this concept car. #NextWave #IoTpic.twitter.com/EGymMaLQqs";;@EY_Automotive;#MWC19 #connectivity #mobility #NextWave #IoTpic;"1100719136089481216";https://twitter.com/EY_TMT/status/1100719136089481216
;2019/02/27 09:51;14;73;"#5G changes #automotive and telecommunications industries. ”5GAA strives to develop forward-looking solutions for intelligent transportation services. Both for today and tomorrow”, Thierry Klein says. #MWC19 https://nokia.ly/2NwnlrF  @5GAA_officialpic.twitter.com/Z6lG9gCOWa";;@5GAA_officialpic;#5G #automotive #MWC19;"1100694995256967168";https://twitter.com/nokianetworks/status/1100694995256967168
;2019/02/19 10:48;2;7;"At @hannover_messe SEW-Eurodrive will be showcasing forward-looking drive and #automation solutions for the intelligent, networked #automotive #industry - COO Johann Soder - @SEWEURODRIVE #HM19 #vfv19 @VDMAonline #vfv19pic.twitter.com/pLphIDukma";;@hannover_messe @SEWEURODRIVE @VDMAonline;#automation #automotive #industry #HM19 #vfv19 #vfv19pic;"1097810107109392384";https://twitter.com/DirkSchaar/status/1097810107109392384
;2019/02/15 14:12;2;5;". @SvenSchrecker talks automotive trustworthiness & road to security model at @IIConsortium Building Intelligent Infrastructures Forum hosted by @SASsoftware. Need standards for auto #IoT cybersecurity. #RaleighGES19pic.twitter.com/uN1DIMgARj";;@SvenSchrecker @IIConsortium @SASsoftware;#IoT #RaleighGES19pic;"1096412051088592896";https://twitter.com/mike_d_thomas/status/1096412051088592896
;2019/01/18 15:38;31;135;"My friends I am concern elon musk are waste time perversion are distract focus work hard innovate aerospace manufacture automotive. Are intelligent mans risk distract womans focus. pic.twitter.com/esa5szbbKs";;;;"1086286800803545088";https://twitter.com/liangweihan4/status/1086286800803545088
;2018/12/28 14:08;24;26;"#China's 1st Intelligent Expressway to be completed in 2022 #AutonomousVehicles via @jblefevre60 #SmartCities #IoT #DigitalTransformation #automation #Automotive #CES #MWC19pic.twitter.com/RIpARub5NU";;@jblefevre60;#China #AutonomousVehicles #SmartCities #IoT #DigitalTransformation #automation #Automotive #CES #MWC19pic;"1078654046905552896";https://twitter.com/GlenGilmore/status/1078654046905552896
;2018/12/11 10:53;2;4;"RT @WSWMUC: Is your #SupplyChain prepared for the Perfect Storm of #Innovation? Customer empowerment Intelligent technologies ( #IoT, #AI, #MachineLearning, #Blockchain, etc.) @SAPhightech @SAP_Automotive @SAP #digitaltransformation #scm #logistic…https://www.forbes.com/sites/sap/2018/11/28/is-your-supply-chain-prepared-for-the-perfect-storm-of-innovation/ …";;@WSWMUC @SAPhightech @SAP_Automotive @SAP;#SupplyChain #Innovation #IoT #AI #MachineLearning #Blockchain #digitaltransformation #scm #logistic;"1072444178389454848";https://twitter.com/wil_bielert/status/1072444178389454848
;2018/12/05 14:24;3;6;"Doing the rounds at #AISummit #NY? Visit booth S8 to talk about the power of intelligent #automation - and to see how Rainbird applies it to the #finance, #legal, #insurance, #healthcare and #automotive sectors (to name a few!) pic.twitter.com/D5XcTAbDCW";;;#AISummit #NY #automation #finance #legal #insurance #healthcare #automotive;"1070323112179367936";https://twitter.com/RainbirdAI/status/1070323112179367936
;2019/06/28 07:36;6;4;"Udit Sheth, Vice Chairman, Setco Automotive Ltd: the tax regime needs to become more intelligent. Lower tax regime is something which will be very very helpful for entrepreneurs. @businessline #BLBudget2019";;@businessline;#BLBudget2019;"1144494877746454529";https://twitter.com/NandanaJames/status/1144494877746454529
;2019/06/20 11:05;2;4;"WMG is helping industry innovate in several key areas: #vehicle #electrification, intelligent vehicles, materials & #manufacturing. Catch @wmgwarwick at the @compositesuk #Automotive Sector Showcase where they'll be discussing industry challenges. http://ow.ly/3BEE50uIHKZ pic.twitter.com/vx9twZb91c";;@wmgwarwick @compositesuk;#vehicle #electrification #manufacturing #Automotive;"1141648169631125505";https://twitter.com/HVM_Catapult/status/1141648169631125505
;2019/06/18 14:59;4;5;"AIWAYS Intelligent Tech Makes Driving Safer and More Fun https://techacute.com/aiways-intelligent-tech-makes-driving-safer-and-more-fun/ … #CESAsia #Automotive pic.twitter.com/hwvRQbF4t9";;;#CESAsia #Automotive;"1140982297035853824";https://twitter.com/TechAcuteCom/status/1140982297035853824
;2019/06/17 21:01;2;2;"In Conca d’Òdena, leather, textiles, paper, automotive are connected with design, ICT, intelligent products, biotechnology, health, the energy sector or waste recovery. Discover why the Center of Catalonia is the best option to invest. http://investcentercatalonia.cat/en/why-invest-here/ … #investBcnpic.twitter.com/EA5VPLefGq";;;#investBcnpic;"1140710997218537472";https://twitter.com/Investcentercat/status/1140710997218537472
;2019/06/05 22:22;1;7;"Q. How prepared is the automotive industry for these very complex ideas [about intelligent connectivity]? A. Most of the OEMs that we deal with know that #5G will open the door to the next industrial revolution. - Anthony Magnan, 5G Solutions Engineer, @verizon #TUDetroitpic.twitter.com/uu5s4Dtoy7";;@verizon;#5G #TUDetroitpic;"1136382891020226560";https://twitter.com/EricssonIoT/status/1136382891020226560
;2019/06/03 22:35;2;9;"http://bit.ly/roubinek  In advance of #ITSDC2019 this week in DC, @AIRSNEXT spoke with intelligent transportation expert Brett Roubinek, CEO of Transportation Research Center. @TRCPG (East Libery, OH) is North America’s largest independent automotive test center & proving ground. pic.twitter.com/d90JDTAEZZ";;@AIRSNEXT @TRCPG;#ITSDC2019;"1135661411852541952";https://twitter.com/AIRSNEXT/status/1135661411852541952
;2019/05/17 12:12;5;4;"#Innovative, intelligent UK auto tech companies are helping cut the development times and costs of the vehicles of tomorrow. You can fnd out more on the #UKPavilion at #JSAE next week #InnovationisGreat #automotive #technologypic.twitter.com/sdetnt3ERd";;;#Innovative #UKPavilion #JSAE #InnovationisGreat #automotive #technologypic;"1129343932406616065";https://twitter.com/theapcuk/status/1129343932406616065
;2019/05/08 07:55;1;5;"We were so thrilled to be invited to speak at the Unreal Engine Build: Detroit event on our Intelligent Content Creation. From high-end stills to complex and photorealistic product configurators, our leading edge technology has us pioneering the automotive visualisation space. pic.twitter.com/TaWRXwPK1X";;;;"1126017665095610368";https://twitter.com/rotorstudios/status/1126017665095610368
;2019/05/07 16:23;6;5;"Thanks @SAPradio Mike Latkovic @CapgeminiNA will also be presenting on the Intelligent Enterprise Cloud for Automotive Suppliers Thursday 9th 1.30pm Digital Core DI324 Session 86290 #SAPPHIRENOW.https://twitter.com/RadioRed777/status/1125777765947592704 …";;@SAPradio @CapgeminiNA;#SAPPHIRENOW;"1125783130508603393";https://twitter.com/jucubiss/status/1125783130508603393
;2019/05/07 11:30;1;30;"The all-new #CLA doesn’t compromise anything. From the intelligent #MBUX interior assistant to a seductive design. Starting From only LKR 120,200 per month on Personal Contract Plan For More info Type 37 and SMS to 779-033-388. #autodirectlk #colombo #Automotive #benz #CLA200pic.twitter.com/zKuIc4y8Wa";;;#CLA #MBUX #autodirectlk #colombo #Automotive #benz #CLA200pic;"1125709487086669824";https://twitter.com/autodirectlk/status/1125709487086669824
;2019/04/27 11:58;2;9;"Automotive acronyms you should know: LiDAR - Light Detection And Ranging IV - Intelligent Vehicle ITS - Intelligent Transportation System V2V - Vehicle to Vehicle V2I - Vehicle to Infrastucture V2X - Vehicle to Everything SecOC - Secure Onboard Communication";;;;"1122092689862864896";https://twitter.com/it4sec/status/1122092689862864896
;2019/04/22 15:15;3;9;"SOLVE. We engineer intelligent solutions that solve challenges for a diverse range of industries including drinks dispense through to pure water, compressed air, blown fibre, automotive and OEM equipment. #RWCfamily #RWCglobal https://www.rwc.com/brands/brand-overview …pic.twitter.com/zBv6KnxLNg";;;#RWCfamily #RWCglobal;"1120330178046066689";https://twitter.com/RWCglobal/status/1120330178046066689
;2019/04/05 12:27;8;10;"As a @Siemens #MindSphere partner we presented one of our #IoT use cases in #Automotive on the Siemens Stage at #HM19. Take a look on what our Offering Manager Thomas Joachim presented on Intelligent Monitoring of production lines http://bit.ly/2WP7SX8 pic.twitter.com/PfMnPWxe04";;@Siemens;#MindSphere #IoT #Automotive #HM19;"1114127334993481734";https://twitter.com/Atos/status/1114127334993481734
;2019/03/27 07:15;1;7;"Intelligent Options for Producing Automotive Tube - Not since the 19th century, with arrival of the first motor vehicles, including electric, have we seen such upheavals in the automotive industry. Consequently, new uses for plastic tubes are showing u... https://hubs.ly/H0h9NsW0 ";;;;"1110802392499568641";https://twitter.com/MailleferGroup/status/1110802392499568641
;2019/03/23 14:12;0;12;"Cc: @danahull @nealboudette @russ1mitchell @tsrandall @zshahan3 @InsideEVs @cleantechnica @Teslarati Awesome thread here in case anyone feels like reporting something intelligent on the biggest story in automotive in the past 100 years";;@danahull @nealboudette @russ1mitchell @tsrandall @zshahan3 @InsideEVs @cleantechnica @Teslarati;;"1109457994708934656";https://twitter.com/anonyx10/status/1109457994708934656
;2019/02/10 14:08;4;10;"Curious how #AI, #AR and #IoT help improve #MRO - come to #Think2019 and see IAMA, the Intelligent Automotive Manufacturing Assistent, created at automotive shop floor, applicable to any other manufacturer";;;#AI #AR #IoT #MRO #Think2019;"1094598970871996417";https://twitter.com/plkey/status/1094598970871996417
;2019/01/10 17:05;5;8;"From #autonomous motorcycles to intelligent digital cockpits, the automotive industry has showcased impressive #tech at #CES2019 so far. Read the full Day Two recap here: http://bit.ly/2TAu9Gi  #CES #cesIEEE";;;#autonomous #tech #CES2019 #CES #cesIEEE;"1083409407264870400";https://twitter.com/IEEEorg/status/1083409407264870400
;2019/01/08 03:42;2;5;"@alwinbakkenes Executive Vice President, Automotive at @luxoft just delivered a groundbreaking announcement during the CES 2019 LG Electronics Keynote announcing the Intelligent Platform and Ecosystem for Shared Mobility! #Mobility #AI #sharingeconomy #automotive #CES2019pic.twitter.com/nLQoWHGWXx";;@alwinbakkenes @luxoft;#Mobility #AI #sharingeconomy #automotive #CES2019pic;"1082482647509528577";https://twitter.com/luxoft/status/1082482647509528577
;2018/12/20 19:48;2;4;"Using Intelligent Technology in Sourcing to Get Ahead of Rising U.S. Tariffs @SAP_Automotive #manufacturing #IMC #Aerospacehttps://bit.ly/2Ep7ARt ";;@SAP_Automotive;#manufacturing #IMC #Aerospacehttps;"1075840258477080577";https://twitter.com/bernhard_meyer/status/1075840258477080577
;2018/12/11 09:45;6;8;"Is your #SupplyChain prepared for the Perfect Storm of #Innovation? Customer empowerment Intelligent technologies ( #IoT, #AI, #MachineLearning, #Blockchain, etc.) @SAPhightech @SAP_Automotive @SAP #digitaltransformation #scm #logistics #iiot #datahttps://www.forbes.com/sites/sap/2018/11/28/is-your-supply-chain-prepared-for-the-perfect-storm-of-innovation/ …";;@SAPhightech @SAP_Automotive @SAP;#SupplyChain #Innovation #IoT #AI #MachineLearning #Blockchain #digitaltransformation #scm #logistics #iiot #datahttps;"1072427047434313729";https://twitter.com/WSWMUC/status/1072427047434313729
;2018/12/05 21:04;1;23;"Today in my graduate class Prof. Khalil El-Khatib is discussing the #privacy implications of automotive infotainment systems (and intelligent transportation systems in general). #CSCI5010G @uoitcs #researchpic.twitter.com/cZQdD4gXaK – At University of Ontario Institute of Technology (UOIT)";;@uoitcs;#privacy #CSCI5010G #researchpic;"1070423783603875855";https://twitter.com/jeremy_bradbury/status/1070423783603875855
;2018/11/13 10:44;4;10;"Interviewing @processmasta at #SCEWC2018 talking intelligent utilities and and augmenting automotive - video to come at #techunknownpic.twitter.com/DJx0ahGe2w";;@processmasta;#SCEWC2018 #techunknownpic;"1062295237685641216";https://twitter.com/TomRaftery/status/1062295237685641216
;2018/11/06 13:41;2;11;"Government, utilities, transportation, automotive, and more will become intelligent enterprises engaging the community to drive livability and prosperity for cities of the future @SAPIndustrieshttps://bit.ly/2FJn8Qi ";;@SAPIndustrieshttps;;"1059802839671889920";https://twitter.com/maier0807/status/1059802839671889920
;2018/10/18 14:10;6;35;"Combination of raw nature and raw power. BMW i8 X Frequency Intelligent Exhaust #FiExhaust l http://fi-exhaust.com  Thanks to @jottophotography for these amazing pictures and Automotive Customization Shop @MaxklusiveCarworks on IG #BMWi8 #Exhaust #SuperCar #SEMA2018pic.twitter.com/JkYRRTDFBx";;@jottophotography @MaxklusiveCarworks;#FiExhaust #BMWi8 #Exhaust #SuperCar #SEMA2018pic;"1052909674406862848";https://twitter.com/FiExhaust/status/1052909674406862848
;2018/09/18 08:04;86;152;"World’s leading automotive alliance signs a global multiyear agreement to partner w/ @Google to equip @Groupe_Renault , @NissanMotor & #MitsubishiMotors vehicles w/ #intelligent infotainment systems More about this #partnership : https://www.alliance-2022.com/news/renault-nissan-mitsubishi-and-google-join-forces-on-next-generation-infotainment/ …pic.twitter.com/vcJz6Z6a9K";;@Google @Groupe_Renault @NissanMotor;#MitsubishiMotors #intelligent #partnership;"1041945939043393536";https://twitter.com/Alliance2022/status/1041945939043393536
;2018/09/10 10:25;5;28;"Our @BusinessTampere team are proud to have supported @RightwareLtd in setting up a new site here. Welcome Rightware! Yet another great company in our region supplying solutions for #automotive and intelligent machines. #investmenthttps://www.rightware.com/news/rightware-opens-research-site-in-tampere-finland?utm_campaign=Employer%20branding&utm_content=76809057&utm_medium=social&utm_source=twitter …";;@BusinessTampere @RightwareLtd;#automotive #investmenthttps;"1039082352490807297";https://twitter.com/oliverhussey/status/1039082352490807297
;2018/09/08 21:54;6;23;"Because this isn't a car company competing in the automotive market. People who fail to grasp this still believe the intelligent device in their pocket through which they live is a telephone. https://twitter.com/TheDLamb/status/1038500915765026816 …";;;;"1038531046533488640";https://twitter.com/RockyPruitt/status/1038531046533488640
;2018/08/02 18:00;6;22;"“ #Daimler's #mobilityservices, which include the 10-year-old car sharing service @car2go, multimodal platform @Moovel and ride-hailing @mytaxi/Intelligent Apps, were used by 23.5 million customers in June.” http://www.autonews.com/article/20180801/FINANCE_AND_INSURANCE/180809968/daimler-financial-services-rebrands-to-highlight-mobility?cciid=email-autonews-weekly … @Automotive_News #DaimlerFinancialServices";;@car2go @Moovel @mytaxi @Automotive_News;#Daimler #mobilityservices #DaimlerFinancialServices;"1025063718684700672";https://twitter.com/Daimler/status/1025063718684700672
;2018/08/02 09:05;11;4;"BREAKING: £35M Invested in the Development of Low Carbon Automotive Technologies. Artemis Intelligent Power, Ceres Powertrain, hofer powertrain, recieve APC support for projects which will create/secure 1,800 UK jobs & reduce 3 million tonnes of CO2 http://bit.ly/APC9Winners pic.twitter.com/pNGXZXazE7";;;;"1024929069761286144";https://twitter.com/theapcuk/status/1024929069761286144
;2018/07/23 15:00;15;33;"#VWGroup is transforming itself from a purely automotive group into a provider of intelligent #mobility solutions.That’s why we offer a large range of exciting #jobs for highly qualified IT professionals: http://vwgroup.to/vWrg30l4y3U  #Digitization #NewWorkpic.twitter.com/wajEA1pbr9";;;#VWGroup #mobility #jobs #Digitization #NewWorkpic;"1021394507143831557";https://twitter.com/VWGroup/status/1021394507143831557
;2018/07/17 16:58;6;14;"Exploring the future of transportation design, systems & urban mobility, MA Intelligent Mobility is at the vanguard of the ‘third age’ of automotive design. Find out more at our taster workshop with Senior Tutor, Dr Chris Thorpe this Sat in Liverpool. http://ow.ly/e0ai30kZE5P pic.twitter.com/kwwjCZvkHT";;;;"1019250099317338117";https://twitter.com/RCA/status/1019250099317338117
;2018/07/04 10:02;5;31;"It is not just car companies that don’t “have a clue” about lithium, the @MorganStanley ‘s of the world are proving their otherwise intelligent analyst’s brains seem to turn to mush when commenting on the lightest metal. http://www.autonews.com/article/20180703/OEM10/180709909/tesla-lithium-electric-vehicle-mining-banking?CSAuthResp=1:14736879509337:423309:1:24:approved:DBE20F924110D73A19C9DB76EE6E13CE … via @Automotive_News";;@MorganStanley @Automotive_News;;"1014434338841202689";https://twitter.com/globallithium/status/1014434338841202689
;2018/05/12 05:27;16;24;"Image Sensors: The Eyes Of AI And Intelligent Systems #Autonomous_Car #Deep_Learning #Machine_Learning #Automotive @SwissCognitive - The Global AI Hubhttp://bit.ly/2wgLeOD ";;@SwissCognitive;#Autonomous_Car #Deep_Learning #Machine_Learning #Automotive;"995158506419490821";https://twitter.com/andy_fitze/status/995158506419490821
;2018/04/28 00:47;10;7;"Intelligent #AI: why #London is the best place for AI #tech #BritishDigitalChamber #ArtificialInteligence #MachineLearning #singularity #deeplearning #Robotics #Automotive #research https://www.standard.co.uk/tech/intelligent-ai-london-machine-learning-deep-mind-rohan-silva-a3825596.html …";;;#AI #London #tech #BritishDigitalChamber #ArtificialInteligence #MachineLearning #singularity #deeplearning #Robotics #Automotive #research;"990014724900311041";https://twitter.com/BDCC_Official/status/990014724900311041
;2018/04/27 17:24;30;51;"68% of Car Buyers aren't shown how to use Technology https://bit.ly/2qWWbjp  #Automotive #AutoRetail #Technology #Tech #AutoMarketing #FixedOps #NADASHOW #blockchain #technews #AutoNews #future #robot #drones #data #mapping #news #IoT #CIO #trends #intelligent #digital #cars #AIpic.twitter.com/3WRnACixGQ";;;#Automotive #AutoRetail #Technology #Tech #AutoMarketing #FixedOps #NADASHOW #blockchain #technews #AutoNews #future #robot #drones #data #mapping #news #IoT #CIO #trends #intelligent #digital #cars #AIpic;"989903170301321216";https://twitter.com/CPI_Results/status/989903170301321216
;2018/03/21 20:18;31;66;"Intelligent Connected Vehicle - Hartman #Watson Assistant and #Iot for automotive and #Cloud services integrated into this beautiful Maserati - #cyber secure as well! #think2018 @IBMSecurity #CyberSecurity #ibm #WatsonAssistant #Technology #smartcars #sponsored @evankirstel pic.twitter.com/nNepE5IIs1";;@IBMSecurity @evankirstel;#Watson #Iot #Cloud #cyber #think2018 #CyberSecurity #ibm #WatsonAssistant #Technology #smartcars #sponsored;"976553554545528832";https://twitter.com/Shirastweet/status/976553554545528832
;2018/01/29 07:19;77;125;"An artificially intelligent motorbike. #ArtificialIntelligence #automotive #automobile #Industry40 #tech #IoT #AI #Robotics #bike #motorcycle @rajat_shrimal cc : @MikeQuindazzi @evankirstel @kuriharan @TheMisterFavor @DeepLearn007 @pierrepinnapic.twitter.com/BGfjcEzK4v";;@rajat_shrimal @MikeQuindazzi @evankirstel @kuriharan @TheMisterFavor @DeepLearn007 @pierrepinnapic;#ArtificialIntelligence #automotive #automobile #Industry40 #tech #IoT #AI #Robotics #bike #motorcycle;"957875926527692800";https://twitter.com/rajat_shrimal/status/957875926527692800
;2018/01/26 12:16;8;18;"Mission-Critical Connectivity: Get an in-depth look at #5G network programmability for the Intelligent Transportation System and our use case with @ScaniaGroup in the latest Ericsson Technology Review article: http://m.eric.sn/VlTy30i0Zvo  #automotive #transport pic.twitter.com/MwQmoPM7fE";;@ScaniaGroup;#5G #automotive #transport;"956863466945568770";https://twitter.com/ericsson/status/956863466945568770
;2017/11/01 13:09;19;29;"“Mobility is the convergence of the tech and automotive industries.” - @onetoughnerd at the Intelligent Vehicle Testing Symposium at #ITSWorldCongress in Montreal, featuring 26 speakers from 10 countries #PlanetM #mobility #ThisisITSpic.twitter.com/xOj1rv6hau";;@onetoughnerd;#ITSWorldCongress #PlanetM #mobility #ThisisITSpic;"925711515696672768";https://twitter.com/planetm/status/925711515696672768
;2017/10/31 12:03;4;5;"Nissan Intelligent Mobility Invests in #AI Tech Controlled by Eye & Hand Gestures to Remain #Automotive Innovators http://spr.ly/60168h6aK pic.twitter.com/CfcCkdpMRZ";;;#AI #Automotive;"925332278213005312";https://twitter.com/SAPAutomotive/status/925332278213005312
;2017/10/24 16:04;2;7;"It is awesome to hear from intelligent women in #manufacturing and #automotive industries at @WomeninMFG Automotive Conf at @SOUTHTEC_Expopic.twitter.com/fSf1Vld4eU";;@WomeninMFG @SOUTHTEC_Expopic;#manufacturing #automotive;"922841287002329089";https://twitter.com/WinTechInc/status/922841287002329089
;2017/08/10 07:58;49;411;"Nissan is proud of giving 10 World First Technologies to the automotive world. Here's a snapshot of some of our Intelligent innovations. pic.twitter.com/FdnuKWpQwO";;;;"895539789717397504";https://twitter.com/Nissan_India/status/895539789717397504
;2017/08/04 02:01;13;14;"@glu_token Tokenizing the Intelligent Connected Automotive Marketplace. #glu, #glutoken, #ico, #crypto, #TokenSale";;@glu_token;#glu #glutoken #ico #crypto #TokenSale;"893275770025500672";https://twitter.com/tandang_s/status/893275770025500672
;2017/06/29 12:28;2;4;"Nathan Marsh @atkinsglobal talks about their intelligent mobility vision #IntelligentMobilitypic.twitter.com/ElMpBXfs0k";;@atkinsglobal;#IntelligentMobilitypic;"880387485406310400";https://twitter.com/FS_Automotive/status/880387485406310400
;2017/06/20 10:39;9;1;"Now, the Automotive Domain with @Continental REX "Driving Intelligent Transportation Systems with #Capella" #CapellaDaypic.twitter.com/6Xyi3l3kyX";;@Continental;#Capella #CapellaDaypic;"877098663004303360";https://twitter.com/Samuel_Rochet/status/877098663004303360
;2017/06/12 12:26;4;3;"Larger range of cars now offering Intelligent Speed Assistance #automotive #safety http://www.safetywissen.com/#/object/A11/N01.v9w736482gbg8bderm039792rsmigv63631998192/safetywissen …";;;#automotive #safety #;"874226393634230276";https://twitter.com/carhs/status/874226393634230276
;2017/05/28 14:11;5;22;"Camcon Automotive says its Intelligent Valve Actuation technology could make gasoline engines much more efficient. http://bit.ly/2qkK2Sf pic.twitter.com/8olOjbBrUM";;;;"868816881477705731";https://twitter.com/AutoblogGreen/status/868816881477705731
;2017/05/15 05:13;13;7;"How automotive assistants will become intelligent co-pilots https://wp.me/p8wLEc-9m6r ";;;;"863970568915349504";https://twitter.com/VentureBeat/status/863970568915349504
;2017/05/09 02:51;6;5;"Application Note: Intelligent #Transportation Systems Using #IEEE 802.11p, Download now: http://bit.ly/2p9CFwd  #automotive #IoTpic.twitter.com/qlnfjA96d7";;;#Transportation #IEEE #automotive #IoTpic;"861760468842672133";https://twitter.com/RohdeSchwarzNA/status/861760468842672133
;2017/04/29 12:25;8;24;"5054: a car magazine that hopes to fill a gap in the market for an intelligent, high quality automotive magazine http://bit.ly/2pCxbPs pic.twitter.com/2MXKMeN85o";;;;"858280987691802624";https://twitter.com/CreativeReview/status/858280987691802624
;2017/04/20 14:27;4;12;""My automotive technicians are some of the most hardworking, intelligent people I've ever met." - Rick Hughlett #EIBpic.twitter.com/uTFmuw7mMC";;;#EIBpic;"855050295730221056";https://twitter.com/OTCedu/status/855050295730221056
;2017/04/18 21:08;1;5;"This looks a bit good. Can't wait to read it - definite shortage of high quality, intelligent automotive writing these days. https://twitter.com/hiltonholloway/status/854377983230046209 …";;;;"854426351847297024";https://twitter.com/IPhillipson/status/854426351847297024
;2017/03/29 11:45;3;3;". @gdhady presenting @wmgwarwick's #3xDSimulator for #intelligent vehicles at IQPC Frankfurt... @automotive_iqpic.twitter.com/V7Qnse8fqg";;@gdhady @wmgwarwick @automotive_iqpic;#3xDSimulator #intelligent;"847037026625048576";https://twitter.com/siddkhastgir/status/847037026625048576
;2017/03/07 11:08;11;13;"How intelligent #PowerDistribution is possible for all industries? We’ll show you: http://sie.ag/2lXRvoT  #Automotive #Chemicals #Miningpic.twitter.com/0PvO4yLzko";;;#PowerDistribution #Automotive #Chemicals #Miningpic;"839070224808873985";https://twitter.com/siemensindustry/status/839070224808873985
